programmes,0.6161367051926336
enseignement,0.5721634968646544
professeurs,0.5667094212568793
universités,0.561323984838644
enseignants,0.5529609438688416
contenus,0.5203290953653322
université,0.4937667542781785
étrangères,0.492678640688371
étudiants,0.49152503131841924
didactique,0.48873747750892427
niveaux,0.4807546278785951
besoins,0.46680045893115474
objectifs,0.44577148594422256
enseignementapprentissage,0.4447305662892022
compétence,0.4436046846811317
projets,0.4426788900199972
grammaire,0.43886801770969763
échec,0.43840773632790037
contradictoires,0.43735111623681855
universitaire,0.4298275033108793
référentiel,0.4297229444060944
évaluation,0.4288457031862145
apprenants,0.42168396731195873
pédagogique,0.4143228975019184
manuels,0.41169709205159905
accueil,0.4112489796789608
compétences,0.41095600774919966
français,0.40415186390528235
bilingues,0.4008946790651491
professionnels,0.40087665766375075
constaté,0.39675598272171686
apprentissage,0.39436895886580403
enseignant,0.3912883327173095
questionnaire,0.38077607603881625
chinois,0.3795180357975552
arabe,0.3781577224657313
difficultés,0.377264841307415
didactiques,0.37688084982595854
élaborer,0.37283763282950666
française,0.3721657409817957
étrangère,0.37162053166052833
aider,0.36837083174441965
institutions,0.3680963071218867
formation,0.36733434830134826
contribuer,0.36370464387253926
département,0.363644723586634
situations,0.35933020782220376
fle,0.35366538558925287
langue,0.3536303067302967
primaire,0.3470199499733707
