cellules,0.843467314041726
protéines,0.8363831407914625
thaliana,0.8007356323163463
protéine,0.7785277984123342
gène,0.7482587827678162
plante,0.7450927761857216
montré,0.7348084789277125
cellulaire,0.724665608861832
arn,0.7151106415382389
arabidopsis,0.7093085440103258
gènes,0.7071830521240953
végétales,0.7042216192018792
bactéries,0.7010735725133318
hôte,0.6880000546031023
virus,0.6858608579083315
vitro,0.6841899026549216
infection,0.6825636377633045
identifié,0.6813761348128573
plantes,0.6801907735420659
paroi,0.6780240334268376
phénotype,0.6770992414411158
immunitaire,0.6618967013753055
impliquées,0.653027127238015
réponse,0.6385877373952178
signalisation,0.6381524577606336
pathogènes,0.6301690044496925
membrane,0.6291776491936516
stress,0.6285407380941793
mutants,0.6274860283220572
intéressés,0.6249182212572486
in,0.6210406029535107
modification,0.6189172486860207
parois,0.6120492132090161
révélé,0.6078361827618011
température,0.6012365336755735
suggérant,0.6007731249572682
permis,0.60011203369525
adn,0.5992811837784746
transcription,0.5988332581971817
démontré,0.5907819214503269
nucléaires,0.5869464120129803
caractérisation,0.5803690160201591
obtenues,0.5779078392620615
génétique,0.5751213494701615
mécaniques,0.5748963184669695
résistance,0.5719928006564057
suggère,0.5706143524878704
utilisé,0.5674285321030282
activation,0.559538762308611
étudié,0.5594434610854739
