plantes,0.9591053333902348
bactéries,0.9513936436964026
vitro,0.9498219959651228
voies,0.9320791669632174
plante,0.9253815994688259
signalisation,0.913972242142081
stress,0.9133207482257676
infection,0.912695315676565
cellules,0.9091090235424122
protéines,0.908143116499045
arabidopsis,0.9059641202758723
génome,0.9003035758890329
souris,0.8992746659021122
accumulation,0.8936137449629954
thaliana,0.8871153964523193
pathogènes,0.8845894432062124
hôte,0.8842170519894821
patients,0.8821347759595445
gène,0.8706055759965745
obésité,0.8697059351626192
virus,0.8680020238784845
mutants,0.8669732420865177
diminution,0.8661544706932077
situ,0.8644208645867013
résistances,0.8636946512078778
tissus,0.8606848913498294
moléculaires,0.8601548850722902
différenciation,0.8598551009695179
in,0.859130775854043
efforts,0.8581750999158956
adhésion,0.8569997978504251
généré,0.8561728374535298
arn,0.8543656992460595
sélection,0.8506080972031488
identifié,0.8486308560482676
maladies,0.8453146247146553
génétiques,0.8448713799376659
mélanges,0.8420452440885245
transcription,0.8420371928623531
expression,0.8412254226989092
pourraient,0.8412008489493837
mécanismes,0.8402925003056002
adn,0.838470749443694
cp,0.8324889674538853
proposés,0.8290525618850493
impliqués,0.8281522703322953
amélioration,0.827492691376307
réponses,0.8267641073241019
immunitaire,0.8237640352836515
identifier,0.8236258405339927
